date,open,high,low,close,volume
2025-02-07T10:20:00.000+01:00,1009.6,1012.35,1009.6,1012.25,1064
2025-02-07T10:21:00.000+01:00,1011.8,1012.9,1011.25,1011.8,1024
2025-02-07T10:22:00.000+01:00,1011.8,1012.7,1011.25,1012.3,191
2025-02-07T10:23:00.000+01:00,1012.3,1012.85,1011.7,1012.75,970
2025-02-07T10:24:00.000+01:00,1012.75,1012.95,1012.4,1012.95,604
2025-02-07T10:25:00.000+01:00,1012.95,1012.95,1011.55,1012.4,375
2025-02-07T10:26:00.000+01:00,1011.85,1012.35,1011.65,1011.65,356
2025-02-07T10:27:00.000+01:00,1011.65,1011.75,1010.3,1010.45,5471
2025-02-07T10:28:00.000+01:00,1008.4,1012.0,1008.4,1011.55,7680
2025-02-07T10:29:00.000+01:00,1011.15,1012.0,1011.05,1012.0,770
2025-02-07T10:30:00.000+01:00,1012.0,1012.6,1012.0,1012.6,186
2025-02-07T10:31:00.000+01:00,1012.6,1015.0,1012.3,1013.95,5881
2025-02-07T10:32:00.000+01:00,1013.95,1013.95,1013.6,1013.6,390
2025-02-07T10:33:00.000+01:00,1013.6,1013.6,1012.95,1012.95,399
2025-02-07T10:34:00.000+01:00,1012.95,1012.95,1012.95,1012.95,68
2025-02-07T10:35:00.000+01:00,1012.95,1012.95,1012.9,1012.9,80
2025-02-07T10:36:00.000+01:00,1012.9,1013.0,1012.55,1012.6,2534
2025-02-07T10:37:00.000+01:00,1012.9,1014.0,1012.9,1013.5,1207
2025-02-07T10:38:00.000+01:00,1013.5,1013.5,1012.95,1012.95,560
2025-02-07T10:39:00.000+01:00,1012.95,1013.3,1012.95,1013.25,2139
2025-02-07T10:40:00.000+01:00,1013.25,1015.5,1012.95,1015.3,28902
2025-02-07T10:41:00.000+01:00,1015.5,1015.5,1014.75,1015.0,1165
2025-02-07T10:42:00.000+01:00,1015.0,1015.0,1014.3,1014.8,116
2025-02-07T10:43:00.000+01:00,1014.8,1015.0,1014.45,1014.45,1661
2025-02-07T10:44:00.000+01:00,1014.95,1015.0,1014.8,1014.9,382
2025-02-07T10:45:00.000+01:00,1014.9,1014.95,1014.3,1014.9,1363
2025-02-07T10:46:00.000+01:00,1014.9,1015.0,1014.75,1014.75,396
2025-02-07T10:47:00.000+01:00,1014.75,1014.95,1014.3,1014.35,332
2025-02-07T10:48:00.000+01:00,1014.35,1014.95,1014.0,1014.6,1043
2025-02-07T10:49:00.000+01:00,1014.6,1015.0,1014.6,1015.0,415
2025-02-07T10:50:00.000+01:00,1015.0,1015.0,1014.95,1015.0,35
2025-02-07T10:51:00.000+01:00,1015.0,1016.0,1014.95,1015.2,5604
2025-02-07T10:52:00.000+01:00,1015.2,1015.4,1014.85,1014.9,631
2025-02-07T10:53:00.000+01:00,1014.9,1016.0,1014.9,1015.65,1001
2025-02-07T10:54:00.000+01:00,1015.65,1015.9,1015.4,1015.8,428
2025-02-07T10:55:00.000+01:00,1015.8,1016.5,1015.7,1016.25,2395
2025-02-07T10:56:00.000+01:00,1016.25,1017.0,1016.25,1016.75,1380
2025-02-07T10:57:00.000+01:00,1016.75,1017.45,1016.55,1017.15,2529
2025-02-07T10:58:00.000+01:00,1017.3,1017.5,1016.6,1017.45,1939
2025-02-07T10:59:00.000+01:00,1017.45,1018.0,1016.85,1017.0,9242
2025-02-07T11:00:00.000+01:00,1017.0,1017.0,1016.1,1016.55,4382
2025-02-07T11:01:00.000+01:00,1016.55,1016.55,1016.15,1016.45,95
2025-02-07T11:02:00.000+01:00,1016.45,1017.05,1016.45,1017.0,217
2025-02-07T11:03:00.000+01:00,1017.0,1017.0,1016.5,1016.95,2479
2025-02-07T11:04:00.000+01:00,1016.95,1017.0,1016.1,1016.8,3338
2025-02-07T11:05:00.000+01:00,1016.8,1019.5,1016.8,1018.9,5091
2025-02-07T11:06:00.000+01:00,1018.9,1019.4,1018.55,1019.4,1507
2025-02-07T11:07:00.000+01:00,1018.8,1019.5,1018.55,1019.45,1154
2025-02-07T11:08:00.000+01:00,1019.5,1019.5,1018.8,1019.45,967
2025-02-07T11:09:00.000+01:00,1019.45,1021.5,1019.45,1020.75,6299
2025-02-07T11:10:00.000+01:00,1021.4,1021.5,1019.65,1019.65,4007
2025-02-07T11:11:00.000+01:00,1019.65,1021.4,1019.65,1020.9,389
2025-02-07T11:12:00.000+01:00,1020.9,1022.0,1020.9,1022.0,1843
2025-02-07T11:13:00.000+01:00,1022.0,1022.5,1021.4,1021.5,2459
2025-02-07T11:14:00.000+01:00,1021.4,1022.45,1021.4,1022.45,864
2025-02-07T11:15:00.000+01:00,1022.4,1023.0,1022.4,1022.95,1868
2025-02-07T11:16:00.000+01:00,1022.95,1023.5,1022.2,1022.45,2020
2025-02-07T11:17:00.000+01:00,1022.45,1023.5,1022.45,1023.15,457
2025-02-07T11:18:00.000+01:00,1023.25,1024.0,1022.05,1022.6,3911
2025-02-07T11:19:00.000+01:00,1023.3,1024.0,1021.75,1021.75,1166
2025-02-07T11:20:00.000+01:00,1021.75,1023.25,1020.55,1022.55,4960
2025-02-07T11:21:00.000+01:00,1022.85,1024.0,1021.9,1024.0,1269
2025-02-07T11:22:00.000+01:00,1024.0,1024.0,1023.7,1023.7,933
2025-02-07T11:23:00.000+01:00,1023.7,1023.7,1023.1,1023.5,1486
2025-02-07T11:24:00.000+01:00,1023.5,1023.5,1020.6,1020.65,1408
2025-02-07T11:25:00.000+01:00,1020.65,1023.85,1020.65,1023.55,2084
2025-02-07T11:26:00.000+01:00,1023.55,1023.9,1021.85,1022.35,1355
2025-02-07T11:27:00.000+01:00,1022.05,1023.85,1022.05,1023.15,1623
2025-02-07T11:28:00.000+01:00,1023.15,1023.2,1023.15,1023.2,287
2025-02-07T11:29:00.000+01:00,1023.2,1024.0,1023.2,1024.0,840
2025-02-07T11:30:00.000+01:00,1023.7,1024.5,1023.65,1024.3,2685
2025-02-07T11:31:00.000+01:00,1024.45,1024.5,1024.4,1024.5,871
2025-02-07T11:32:00.000+01:00,1024.45,1024.5,1023.1,1023.8,1433
2025-02-07T11:33:00.000+01:00,1023.8,1024.2,1023.15,1024.2,736
2025-02-07T11:34:00.000+01:00,1024.2,1024.5,1024.05,1024.15,661
2025-02-07T11:35:00.000+01:00,1024.15,1024.2,1022.85,1023.35,967
2025-02-07T11:36:00.000+01:00,1023.35,1023.35,1023.3,1023.35,394
2025-02-07T11:37:00.000+01:00,1023.35,1023.35,1022.15,1022.15,1086
2025-02-07T11:38:00.000+01:00,1022.6,1023.7,1022.25,1022.6,1029
2025-02-07T11:39:00.000+01:00,1022.85,1023.15,1022.2,1023.15,587
2025-02-07T11:40:00.000+01:00,1023.15,1024.05,1021.65,1022.35,896
2025-02-07T11:41:00.000+01:00,1022.35,1023.9,1022.15,1022.55,548
2025-02-07T11:42:00.000+01:00,1023.35,1023.85,1022.55,1023.55,911
2025-02-07T11:43:00.000+01:00,1023.35,1023.35,1022.8,1023.15,448
2025-02-07T11:44:00.000+01:00,1023.2,1024.0,1023.15,1023.6,805
2025-02-07T11:45:00.000+01:00,1023.6,1023.6,1022.55,1022.95,653
2025-02-07T11:46:00.000+01:00,1023.4,1024.1,1023.35,1024.1,2813
2025-02-07T11:47:00.000+01:00,1024.1,1024.45,1024.05,1024.25,745
2025-02-07T11:48:00.000+01:00,1024.25,1024.3,1024.25,1024.3,369
2025-02-07T11:49:00.000+01:00,1024.3,1024.5,1023.95,1023.95,1334
2025-02-07T11:50:00.000+01:00,1023.95,1024.2,1023.5,1024.05,883
2025-02-07T11:51:00.000+01:00,1024.0,1024.45,1024.0,1024.1,232
2025-02-07T11:52:00.000+01:00,1024.15,1024.35,1024.1,1024.35,476
2025-02-07T11:53:00.000+01:00,1024.35,1024.5,1024.05,1024.15,462
2025-02-07T11:54:00.000+01:00,1024.15,1024.25,1023.7,1024.25,1363
2025-02-07T11:55:00.000+01:00,1024.25,1024.25,1023.3,1023.85,1019
2025-02-07T11:56:00.000+01:00,1023.85,1024.2,1023.85,1024.05,597
2025-02-07T11:57:00.000+01:00,1024.1,1025.25,1021.5,1021.65,6988
2025-02-07T11:58:00.000+01:00,1021.65,1023.85,1021.65,1023.0,2716
2025-02-07T11:59:00.000+01:00,1023.2,1024.15,1022.55,1023.25,449
2025-02-07T12:00:00.000+01:00,1023.25,1023.95,1023.25,1023.95,501
2025-02-07T12:01:00.000+01:00,1023.8,1024.45,1023.8,1024.15,781
2025-02-07T12:02:00.000+01:00,1024.1,1024.45,1024.1,1024.15,522
2025-02-07T12:03:00.000+01:00,1024.1,1024.2,1023.6,1023.7,480
2025-02-07T12:04:00.000+01:00,1022.95,1024.4,1022.95,1024.4,569
2025-02-07T12:05:00.000+01:00,1024.4,1024.5,1023.9,1023.9,1141
2025-02-07T12:06:00.000+01:00,1023.9,1024.95,1022.75,1024.95,589
2025-02-07T12:07:00.000+01:00,1024.95,1024.95,1022.9,1023.6,1671
2025-02-07T12:08:00.000+01:00,1023.9,1024.0,1023.9,1024.0,257
2025-02-07T12:09:00.000+01:00,1024.0,1024.0,1023.95,1024.0,318
2025-02-07T12:10:00.000+01:00,1023.0,1023.8,1019.35,1021.05,5344
2025-02-07T12:11:00.000+01:00,1021.05,1022.0,1019.2,1019.2,8055
2025-02-07T12:12:00.000+01:00,1019.2,1020.5,1019.2,1020.2,1044
2025-02-07T12:13:00.000+01:00,1020.2,1020.85,1020.0,1020.0,484
2025-02-07T12:14:00.000+01:00,1020.0,1020.0,1019.9,1020.0,378
2025-02-07T12:15:00.000+01:00,1020.0,1020.8,1019.7,1020.0,1028
2025-02-07T12:16:00.000+01:00,1020.0,1020.25,1019.7,1019.75,637
2025-02-07T12:17:00.000+01:00,1019.75,1020.0,1019.75,1020.0,282
2025-02-07T12:18:00.000+01:00,1020.0,1020.95,1019.95,1020.65,1611
2025-02-07T12:19:00.000+01:00,1020.65,1021.8,1019.85,1021.8,1705
2025-02-07T12:20:00.000+01:00,1021.8,1022.0,1021.05,1021.75,673
2025-02-07T12:21:00.000+01:00,1021.75,1022.5,1021.65,1022.5,275
2025-02-07T12:22:00.000+01:00,1022.5,1022.5,1022.25,1022.45,452
2025-02-07T12:23:00.000+01:00,1022.45,1022.5,1021.3,1022.45,335
2025-02-07T12:24:00.000+01:00,1022.45,1022.95,1021.0,1021.45,559
2025-02-07T12:25:00.000+01:00,1021.45,1022.4,1021.15,1021.5,241
2025-02-07T12:26:00.000+01:00,1021.5,1022.55,1021.15,1021.9,337
2025-02-07T12:27:00.000+01:00,1022.35,1022.95,1021.3,1022.4,614
2025-02-07T12:28:00.000+01:00,1022.4,1023.45,1022.2,1023.05,627
2025-02-07T12:29:00.000+01:00,1023.05,1023.95,1022.0,1022.45,809
2025-02-07T12:30:00.000+01:00,1022.0,1024.0,1022.0,1022.85,481
2025-02-07T12:31:00.000+01:00,1022.85,1024.5,1022.8,1024.45,452
2025-02-07T12:32:00.000+01:00,1024.45,1024.5,1023.45,1024.5,498
2025-02-07T12:33:00.000+01:00,1024.4,1024.5,1024.05,1024.05,396
2025-02-07T12:34:00.000+01:00,1024.05,1024.35,1022.65,1023.5,1002
2025-02-07T12:35:00.000+01:00,1023.5,1024.5,1023.15,1024.5,645
2025-02-07T12:36:00.000+01:00,1024.3,1024.5,1023.5,1024.45,415
2025-02-07T12:37:00.000+01:00,1024.5,1024.5,1024.45,1024.5,333
2025-02-07T12:38:00.000+01:00,1024.5,1024.5,1022.7,1022.7,773
2025-02-07T12:39:00.000+01:00,1022.7,1024.35,1022.45,1024.25,358
2025-02-07T12:40:00.000+01:00,1024.15,1024.5,1023.05,1024.2,766
2025-02-07T12:41:00.000+01:00,1023.85,1024.95,1023.05,1023.6,1008
2025-02-07T12:42:00.000+01:00,1023.55,1023.6,1022.75,1023.15,334
2025-02-07T12:43:00.000+01:00,1023.15,1023.15,1022.1,1022.45,358
2025-02-07T12:44:00.000+01:00,1023.2,1023.2,1022.55,1022.75,947
2025-02-07T12:45:00.000+01:00,1022.8,1023.25,1022.75,1022.95,572
2025-02-07T12:46:00.000+01:00,1022.95,1023.2,1022.0,1023.15,596
2025-02-07T12:47:00.000+01:00,1023.15,1023.25,1022.15,1023.15,603
2025-02-07T12:48:00.000+01:00,1023.2,1023.5,1021.8,1022.75,1311
2025-02-07T12:49:00.000+01:00,1021.9,1022.75,1021.75,1022.05,440
2025-02-07T12:50:00.000+01:00,1022.05,1022.35,1021.2,1022.25,720
2025-02-07T12:51:00.000+01:00,1022.25,1023.0,1021.55,1022.3,508
2025-02-07T12:52:00.000+01:00,1022.3,1022.95,1021.35,1021.55,390
2025-02-07T12:53:00.000+01:00,1021.8,1023.2,1021.25,1022.7,296
2025-02-07T12:54:00.000+01:00,1022.7,1022.7,1020.95,1021.65,482
2025-02-07T12:55:00.000+01:00,1021.65,1022.55,1021.4,1022.55,369
2025-02-07T12:56:00.000+01:00,1021.8,1022.5,1021.8,1022.15,515
2025-02-07T12:57:00.000+01:00,1022.1,1022.85,1020.75,1020.9,565
2025-02-07T12:58:00.000+01:00,1021.4,1022.5,1020.75,1021.45,342
2025-02-07T12:59:00.000+01:00,1021.45,1023.2,1020.8,1022.35,436
2025-02-07T13:00:00.000+01:00,1022.6,1022.8,1022.35,1022.6,362
2025-02-07T13:01:00.000+01:00,1022.6,1023.4,1022.0,1022.85,596
2025-02-07T13:02:00.000+01:00,1022.85,1023.5,1022.75,1022.85,1056
2025-02-07T13:03:00.000+01:00,1022.85,1023.75,1022.85,1023.75,1545
2025-02-07T13:04:00.000+01:00,1023.75,1023.75,1023.0,1023.4,885
2025-02-07T13:05:00.000+01:00,1023.45,1024.0,1023.05,1023.55,1592
2025-02-07T13:06:00.000+01:00,1023.55,1023.85,1022.85,1023.0,784
2025-02-07T13:07:00.000+01:00,1023.0,1023.7,1023.0,1023.25,371
2025-02-07T13:08:00.000+01:00,1023.65,1023.75,1023.1,1023.6,342
2025-02-07T13:09:00.000+01:00,1023.6,1023.6,1022.7,1022.85,596
2025-02-07T13:10:00.000+01:00,1022.8,1023.65,1021.85,1022.4,660
2025-02-07T13:11:00.000+01:00,1022.4,1023.45,1022.4,1023.3,312
2025-02-07T13:12:00.000+01:00,1023.25,1023.25,1020.2,1020.6,1245
2025-02-07T13:13:00.000+01:00,1020.25,1022.25,1020.25,1021.45,700
2025-02-07T13:14:00.000+01:00,1021.7,1021.95,1021.45,1021.95,899
2025-02-07T13:15:00.000+01:00,1021.95,1022.0,1021.45,1021.65,582
2025-02-07T13:16:00.000+01:00,1021.55,1022.6,1020.8,1021.65,885
2025-02-07T13:17:00.000+01:00,1021.65,1022.95,1020.9,1022.35,1116
2025-02-07T13:18:00.000+01:00,1022.35,1022.35,1021.15,1022.05,281
2025-02-07T13:19:00.000+01:00,1022.05,1022.2,1021.0,1022.05,977
2025-02-07T13:20:00.000+01:00,1021.95,1022.2,1021.95,1022.05,388
2025-02-07T13:21:00.000+01:00,1022.05,1022.4,1019.55,1019.55,1131
2025-02-07T13:22:00.000+01:00,1019.55,1021.2,1019.55,1020.8,983
2025-02-07T13:23:00.000+01:00,1020.8,1021.15,1020.15,1021.1,446
2025-02-07T13:24:00.000+01:00,1021.1,1021.6,1020.1,1020.9,408
2025-02-07T13:25:00.000+01:00,1020.9,1021.9,1019.95,1020.1,1658
2025-02-07T13:26:00.000+01:00,1020.65,1021.5,1019.95,1021.4,592
2025-02-07T13:27:00.000+01:00,1021.4,1022.2,1019.9,1020.3,471
2025-02-07T13:28:00.000+01:00,1020.3,1021.55,1020.0,1020.6,512
2025-02-07T13:29:00.000+01:00,1020.6,1020.6,1020.0,1020.3,399
2025-02-07T13:30:00.000+01:00,1020.3,1020.65,1019.75,1020.0,1191
2025-02-07T13:31:00.000+01:00,1020.0,1021.55,1019.95,1021.55,932
2025-02-07T13:32:00.000+01:00,1021.05,1021.35,1019.85,1019.85,1290
2025-02-07T13:33:00.000+01:00,1019.85,1021.95,1018.95,1021.85,1456
2025-02-07T13:34:00.000+01:00,1021.85,1022.25,1021.55,1021.95,1425
2025-02-07T13:35:00.000+01:00,1021.95,1022.9,1021.9,1022.0,1149
2025-02-07T13:36:00.000+01:00,1022.0,1022.95,1021.9,1022.95,1429
2025-02-07T13:37:00.000+01:00,1022.95,1022.95,1019.95,1020.95,4821
2025-02-07T13:38:00.000+01:00,1020.95,1021.0,1020.9,1021.0,1128
2025-02-07T13:39:00.000+01:00,1020.95,1020.95,1020.7,1020.9,719
2025-02-07T13:40:00.000+01:00,1020.9,1021.0,1020.0,1020.0,1129
2025-02-07T13:41:00.000+01:00,1020.0,1021.0,1019.55,1020.45,1472
2025-02-07T13:42:00.000+01:00,1020.45,1021.25,1020.2,1021.2,8353
2025-02-07T13:43:00.000+01:00,1021.2,1021.5,1021.2,1021.5,916
2025-02-07T13:44:00.000+01:00,1021.5,1021.75,1021.45,1021.7,1366
2025-02-07T13:45:00.000+01:00,1021.7,1021.75,1021.7,1021.75,687
2025-02-07T13:46:00.000+01:00,1021.75,1024.0,1021.7,1024.0,5983
2025-02-07T13:47:00.000+01:00,1024.0,1024.25,1023.15,1024.0,3708
2025-02-07T13:48:00.000+01:00,1023.75,1025.0,1023.75,1024.95,2803
2025-02-07T13:49:00.000+01:00,1024.95,1025.0,1024.4,1024.6,1810
2025-02-07T13:50:00.000+01:00,1024.6,1024.6,1023.5,1023.65,964
2025-02-07T13:51:00.000+01:00,1023.65,1023.95,1023.6,1023.8,915
2025-02-07T13:52:00.000+01:00,1023.8,1024.0,1023.45,1023.45,425
2025-02-07T13:53:00.000+01:00,1023.45,1024.0,1023.1,1023.4,326
2025-02-07T13:54:00.000+01:00,1023.15,1024.0,1023.0,1023.4,10477
2025-02-07T13:55:00.000+01:00,1023.4,1024.0,1023.35,1023.7,505
2025-02-07T13:56:00.000+01:00,1023.7,1024.0,1023.55,1024.0,417
2025-02-07T13:57:00.000+01:00,1024.0,1024.0,1023.0,1023.45,22931
2025-02-07T13:58:00.000+01:00,1023.45,1023.5,1023.0,1023.5,9446
2025-02-07T13:59:00.000+01:00,1023.5,1024.0,1023.5,1023.95,306
2025-02-07T14:00:00.000+01:00,1023.95,1023.95,1023.75,1023.8,932
2025-02-07T14:01:00.000+01:00,1024.0,1024.0,1023.8,1024.0,468
2025-02-07T14:02:00.000+01:00,1023.95,1024.0,1021.3,1022.55,15894
2025-02-07T14:03:00.000+01:00,1022.55,1023.3,1021.15,1023.25,464
2025-02-07T14:04:00.000+01:00,1023.25,1023.25,1021.7,1022.3,386
2025-02-07T14:05:00.000+01:00,1021.95,1022.55,1021.1,1022.45,548
2025-02-07T14:06:00.000+01:00,1022.45,1022.8,1021.15,1022.75,519
2025-02-07T14:07:00.000+01:00,1022.8,1022.8,1020.25,1021.3,906
2025-02-07T14:08:00.000+01:00,1021.3,1021.5,1021.15,1021.25,219
2025-02-07T14:09:00.000+01:00,1021.4,1021.4,1020.5,1021.25,953
2025-02-07T14:10:00.000+01:00,1021.0,1021.35,1020.0,1021.35,2596
2025-02-07T14:11:00.000+01:00,1021.25,1021.25,1019.3,1019.75,647
2025-02-07T14:12:00.000+01:00,1019.75,1020.6,1017.0,1017.0,2197
2025-02-07T14:13:00.000+01:00,1017.0,1017.0,1013.95,1014.15,886
2025-02-07T14:14:00.000+01:00,1014.15,1014.15,1012.75,1013.2,390
2025-02-07T14:15:00.000+01:00,1013.2,1014.95,1012.75,1013.8,571
2025-02-07T14:16:00.000+01:00,1013.8,1013.85,1012.75,1012.9,473
2025-02-07T14:17:00.000+01:00,1013.0,1014.55,1012.95,1013.85,747
2025-02-07T14:18:00.000+01:00,1013.85,1013.85,1011.8,1012.35,728
2025-02-07T14:19:00.000+01:00,1012.3,1012.55,1011.25,1011.95,399
2025-02-07T14:20:00.000+01:00,1011.95,1012.95,1011.0,1012.95,1458
2025-02-07T14:21:00.000+01:00,1012.95,1014.75,1012.95,1014.35,1054
2025-02-07T14:22:00.000+01:00,1014.15,1015.8,1013.35,1013.55,1589
2025-02-07T14:23:00.000+01:00,1014.5,1014.75,1013.15,1013.85,685
2025-02-07T14:24:00.000+01:00,1013.85,1014.75,1013.45,1013.75,443
2025-02-07T14:25:00.000+01:00,1013.75,1015.05,1013.75,1014.95,740
2025-02-07T14:26:00.000+01:00,1014.6,1015.5,1014.25,1014.75,335
2025-02-07T14:27:00.000+01:00,1014.75,1015.5,1014.3,1014.75,1008
2025-02-07T14:28:00.000+01:00,1015.25,1016.8,1015.05,1015.15,1239
2025-02-07T14:29:00.000+01:00,1015.15,1017.0,1015.15,1017.0,1216
2025-02-07T14:30:00.000+01:00,1017.0,1017.85,1016.9,1017.45,387
2025-02-07T14:31:00.000+01:00,1017.8,1018.35,1016.15,1016.8,957
2025-02-07T14:32:00.000+01:00,1016.8,1016.8,1015.8,1015.8,804
2025-02-07T14:33:00.000+01:00,1016.3,1017.3,1015.5,1017.15,1251
2025-02-07T14:34:00.000+01:00,1016.75,1016.75,1014.4,1015.3,799
2025-02-07T14:35:00.000+01:00,1015.3,1016.8,1014.95,1016.8,541
2025-02-07T14:36:00.000+01:00,1016.65,1017.65,1015.95,1016.65,595
2025-02-07T14:37:00.000+01:00,1016.6,1017.6,1016.5,1016.6,536
2025-02-07T14:38:00.000+01:00,1016.1,1016.55,1015.7,1016.35,1287
2025-02-07T14:39:00.000+01:00,1016.35,1017.45,1016.35,1017.1,516
2025-02-07T14:40:00.000+01:00,1017.1,1017.1,1015.1,1015.1,530
2025-02-07T14:41:00.000+01:00,1015.1,1016.5,1015.1,1015.7,577
2025-02-07T14:42:00.000+01:00,1015.7,1016.5,1015.7,1016.4,601
2025-02-07T14:43:00.000+01:00,1016.15,1016.6,1015.4,1015.45,523
2025-02-07T14:44:00.000+01:00,1015.45,1017.4,1015.45,1016.55,1057
2025-02-07T14:45:00.000+01:00,1016.55,1017.0,1015.2,1015.8,465
2025-02-07T14:46:00.000+01:00,1015.8,1017.15,1015.75,1016.75,1120
2025-02-07T14:47:00.000+01:00,1016.75,1018.65,1016.75,1018.55,597
2025-02-07T14:48:00.000+01:00,1018.15,1018.8,1017.1,1018.45,1101
2025-02-07T14:49:00.000+01:00,1018.45,1018.45,1017.5,1017.5,832
2025-02-07T14:50:00.000+01:00,1017.5,1018.45,1017.1,1018.15,252
2025-02-07T14:51:00.000+01:00,1018.35,1018.85,1017.95,1018.85,644
