date,open,high,low,close,volume
2025-02-05T10:27:00.000+01:00,1036.6,1037.2,1034.6,1035.55,5952
2025-02-05T10:28:00.000+01:00,1036.45,1038.85,1035.6,1037.75,4423
2025-02-05T10:29:00.000+01:00,1037.85,1041.85,1036.95,1037.15,10770
2025-02-05T10:30:00.000+01:00,1037.15,1038.0,1035.2,1037.95,2973
2025-02-05T10:31:00.000+01:00,1037.95,1040.3,1037.8,1038.15,1785
2025-02-05T10:32:00.000+01:00,1038.15,1039.85,1036.55,1037.1,5913
2025-02-05T10:33:00.000+01:00,1037.1,1038.15,1031.95,1032.15,15533
2025-02-05T10:34:00.000+01:00,1032.15,1032.65,1029.05,1031.95,5369
2025-02-05T10:35:00.000+01:00,1031.95,1034.05,1031.0,1033.3,594
2025-02-05T10:36:00.000+01:00,1033.3,1033.95,1032.25,1032.25,1863
2025-02-05T10:37:00.000+01:00,1032.25,1032.25,1030.0,1030.4,1059
2025-02-05T10:38:00.000+01:00,1031.05,1031.9,1030.8,1031.05,1872
2025-02-05T10:39:00.000+01:00,1030.55,1032.45,1029.5,1030.95,2002
2025-02-05T10:40:00.000+01:00,1030.95,1033.0,1030.95,1032.15,1093
2025-02-05T10:41:00.000+01:00,1032.15,1032.7,1032.1,1032.35,655
2025-02-05T10:42:00.000+01:00,1032.35,1032.55,1030.3,1031.3,260
2025-02-05T10:43:00.000+01:00,1031.3,1031.85,1030.0,1030.0,4749
2025-02-05T10:44:00.000+01:00,1030.0,1031.5,1026.4,1029.75,25288
2025-02-05T10:45:00.000+01:00,1030.0,1031.0,1028.9,1029.95,7762
2025-02-05T10:46:00.000+01:00,1029.95,1031.85,1029.65,1030.2,4250
2025-02-05T10:47:00.000+01:00,1030.25,1035.0,1030.25,1031.45,9211
2025-02-05T10:48:00.000+01:00,1031.45,1031.85,1030.5,1030.5,2776
2025-02-05T10:49:00.000+01:00,1030.5,1031.0,1029.35,1030.0,1392
2025-02-05T10:50:00.000+01:00,1030.0,1035.35,1030.0,1031.9,2326
2025-02-05T10:51:00.000+01:00,1031.9,1034.65,1030.85,1034.2,450
2025-02-05T10:52:00.000+01:00,1034.2,1034.75,1032.35,1033.75,944
2025-02-05T10:53:00.000+01:00,1033.75,1035.5,1032.15,1033.65,1733
2025-02-05T10:54:00.000+01:00,1033.65,1033.65,1032.15,1032.7,1001
2025-02-05T10:55:00.000+01:00,1032.8,1034.95,1032.65,1033.9,1110
2025-02-05T10:56:00.000+01:00,1033.9,1036.0,1033.9,1034.3,1142
2025-02-05T10:57:00.000+01:00,1034.3,1035.85,1033.65,1034.0,1070
2025-02-05T10:58:00.000+01:00,1034.0,1035.7,1034.0,1034.25,1451
2025-02-05T10:59:00.000+01:00,1034.25,1035.85,1031.65,1031.65,1275
2025-02-05T11:00:00.000+01:00,1030.75,1033.8,1030.75,1033.75,452
2025-02-05T11:01:00.000+01:00,1033.75,1036.0,1033.75,1034.35,802
2025-02-05T11:02:00.000+01:00,1034.35,1035.4,1033.0,1035.4,943
2025-02-05T11:03:00.000+01:00,1035.4,1036.0,1031.4,1033.4,4532
2025-02-05T11:04:00.000+01:00,1033.4,1034.85,1031.7,1034.75,1375
2025-02-05T11:05:00.000+01:00,1034.75,1035.8,1032.0,1032.6,1765
2025-02-05T11:06:00.000+01:00,1032.6,1035.4,1032.5,1033.4,1520
2025-02-05T11:07:00.000+01:00,1033.45,1033.95,1031.45,1033.0,2363
2025-02-05T11:08:00.000+01:00,1032.0,1034.85,1031.8,1034.05,968
2025-02-05T11:09:00.000+01:00,1034.05,1034.45,1031.4,1031.4,1279
2025-02-05T11:10:00.000+01:00,1032.5,1033.85,1031.95,1032.85,643
2025-02-05T11:11:00.000+01:00,1033.25,1034.95,1033.05,1034.95,681
2025-02-05T11:12:00.000+01:00,1034.95,1035.35,1034.4,1034.8,617
2025-02-05T11:13:00.000+01:00,1034.8,1034.85,1033.75,1034.5,504
2025-02-05T11:14:00.000+01:00,1034.5,1034.85,1033.65,1034.0,473
2025-02-05T11:15:00.000+01:00,1034.0,1035.35,1033.0,1033.0,1420
2025-02-05T11:16:00.000+01:00,1032.75,1034.8,1032.75,1034.25,781
2025-02-05T11:17:00.000+01:00,1033.7,1033.85,1031.05,1031.05,1225
2025-02-05T11:18:00.000+01:00,1031.2,1031.65,1030.0,1030.55,2359
2025-02-05T11:19:00.000+01:00,1031.2,1031.6,1030.0,1030.0,1088
2025-02-05T11:20:00.000+01:00,1030.0,1031.85,1030.0,1031.65,451
2025-02-05T11:21:00.000+01:00,1031.65,1032.75,1031.65,1032.75,764
2025-02-05T11:22:00.000+01:00,1031.9,1032.15,1031.05,1031.05,698
2025-02-05T11:23:00.000+01:00,1031.15,1032.8,1031.15,1032.7,1014
2025-02-05T11:24:00.000+01:00,1032.15,1033.65,1032.15,1032.25,729
2025-02-05T11:25:00.000+01:00,1032.25,1032.95,1032.25,1032.7,498
2025-02-05T11:26:00.000+01:00,1032.75,1033.6,1032.75,1033.2,579
2025-02-05T11:27:00.000+01:00,1033.6,1033.6,1032.0,1032.75,1383
2025-02-05T11:28:00.000+01:00,1032.15,1034.35,1032.15,1033.6,405
2025-02-05T11:29:00.000+01:00,1033.6,1034.5,1032.2,1032.2,1034
2025-02-05T11:30:00.000+01:00,1032.2,1034.2,1032.2,1032.9,752
2025-02-05T11:31:00.000+01:00,1032.9,1034.45,1032.25,1032.25,1588
2025-02-05T11:32:00.000+01:00,1032.25,1032.75,1030.55,1030.9,1594
2025-02-05T11:33:00.000+01:00,1030.9,1031.95,1029.9,1030.2,4608
2025-02-05T11:34:00.000+01:00,1030.8,1033.0,1030.2,1031.4,868
2025-02-05T11:35:00.000+01:00,1031.4,1033.0,1030.65,1033.0,702
2025-02-05T11:36:00.000+01:00,1032.85,1033.3,1031.55,1033.3,1254
2025-02-05T11:37:00.000+01:00,1032.85,1033.55,1032.85,1033.45,621
2025-02-05T11:38:00.000+01:00,1033.45,1033.45,1031.05,1032.45,804
2025-02-05T11:39:00.000+01:00,1032.45,1032.9,1030.5,1030.5,983
2025-02-05T11:40:00.000+01:00,1030.85,1033.0,1030.85,1031.85,1107
2025-02-05T11:41:00.000+01:00,1031.85,1033.5,1031.85,1033.2,294
2025-02-05T11:42:00.000+01:00,1033.2,1034.4,1033.2,1034.0,2427
2025-02-05T11:43:00.000+01:00,1034.1,1036.0,1034.1,1036.0,639
2025-02-05T11:44:00.000+01:00,1038.25,1038.25,1031.55,1031.55,5357
2025-02-05T11:45:00.000+01:00,1031.55,1035.0,1031.55,1034.05,1198
2025-02-05T11:46:00.000+01:00,1034.05,1035.7,1034.0,1034.1,2109
2025-02-05T11:47:00.000+01:00,1034.05,1035.7,1034.05,1035.05,941
2025-02-05T11:48:00.000+01:00,1035.05,1036.4,1034.0,1034.1,1196
2025-02-05T11:49:00.000+01:00,1034.1,1034.6,1034.1,1034.5,319
2025-02-05T11:50:00.000+01:00,1034.5,1034.7,1031.8,1031.8,1733
2025-02-05T11:51:00.000+01:00,1031.8,1034.2,1031.8,1033.5,504
2025-02-05T11:52:00.000+01:00,1033.55,1034.7,1033.55,1034.5,828
2025-02-05T11:53:00.000+01:00,1034.5,1035.85,1033.8,1034.4,975
2025-02-05T11:54:00.000+01:00,1034.4,1035.0,1033.15,1033.5,538
2025-02-05T11:55:00.000+01:00,1033.55,1034.7,1032.6,1032.6,478
2025-02-05T11:56:00.000+01:00,1032.6,1034.05,1032.2,1033.65,346
2025-02-05T11:57:00.000+01:00,1033.65,1034.75,1033.15,1033.15,1084
2025-02-05T11:58:00.000+01:00,1032.3,1034.4,1032.3,1032.95,693
2025-02-05T11:59:00.000+01:00,1033.75,1034.85,1033.25,1034.85,514
2025-02-05T12:00:00.000+01:00,1034.7,1036.0,1034.7,1036.0,914
2025-02-05T12:01:00.000+01:00,1036.0,1036.35,1032.5,1033.55,3921
2025-02-05T12:02:00.000+01:00,1033.55,1035.85,1033.15,1033.7,1232
2025-02-05T12:03:00.000+01:00,1033.7,1035.05,1033.2,1035.05,677
2025-02-05T12:04:00.000+01:00,1035.05,1035.6,1034.55,1035.5,668
2025-02-05T12:05:00.000+01:00,1035.5,1036.05,1033.55,1033.75,1135
2025-02-05T12:06:00.000+01:00,1033.75,1035.1,1033.75,1034.75,357
2025-02-05T12:07:00.000+01:00,1034.75,1036.0,1034.0,1034.05,811
2025-02-05T12:08:00.000+01:00,1034.4,1036.2,1033.6,1033.65,914
2025-02-05T12:09:00.000+01:00,1033.65,1035.4,1033.55,1033.55,755
2025-02-05T12:10:00.000+01:00,1033.55,1035.0,1033.55,1034.95,307
2025-02-05T12:11:00.000+01:00,1034.95,1035.85,1034.9,1035.35,1909
2025-02-05T12:12:00.000+01:00,1034.55,1037.0,1034.55,1034.75,1885
2025-02-05T12:13:00.000+01:00,1034.75,1035.4,1034.2,1035.35,978
2025-02-05T12:14:00.000+01:00,1035.45,1035.55,1033.65,1033.95,822
2025-02-05T12:15:00.000+01:00,1034.0,1035.0,1034.0,1034.45,653
2025-02-05T12:16:00.000+01:00,1034.45,1035.0,1034.45,1035.0,449
2025-02-05T12:17:00.000+01:00,1035.0,1036.0,1034.7,1034.9,2826
2025-02-05T12:18:00.000+01:00,1034.9,1035.5,1033.65,1034.6,1457
2025-02-05T12:19:00.000+01:00,1034.6,1035.75,1034.1,1034.3,796
2025-02-05T12:20:00.000+01:00,1034.3,1035.55,1034.2,1034.2,395
2025-02-05T12:21:00.000+01:00,1034.2,1035.8,1034.2,1034.95,990
2025-02-05T12:22:00.000+01:00,1034.95,1034.95,1034.0,1034.25,401
2025-02-05T12:23:00.000+01:00,1034.25,1034.95,1032.55,1033.6,1416
2025-02-05T12:24:00.000+01:00,1033.6,1034.4,1032.85,1034.25,472
2025-02-05T12:25:00.000+01:00,1034.25,1034.25,1030.0,1030.75,2243
2025-02-05T12:26:00.000+01:00,1030.15,1030.65,1026.15,1026.9,2670
2025-02-05T12:27:00.000+01:00,1026.9,1028.4,1026.6,1028.35,951
2025-02-05T12:28:00.000+01:00,1028.35,1029.35,1027.4,1029.25,1410
2025-02-05T12:29:00.000+01:00,1029.25,1031.95,1029.05,1030.55,1095
2025-02-05T12:30:00.000+01:00,1030.55,1030.85,1028.6,1029.2,2100
2025-02-05T12:31:00.000+01:00,1029.2,1030.65,1029.2,1030.5,390
2025-02-05T12:32:00.000+01:00,1030.6,1031.5,1029.75,1031.3,1313
2025-02-05T12:33:00.000+01:00,1031.35,1031.35,1030.95,1031.15,563
2025-02-05T12:34:00.000+01:00,1031.15,1031.3,1029.0,1030.8,1741
2025-02-05T12:35:00.000+01:00,1030.8,1031.1,1030.5,1030.85,522
2025-02-05T12:36:00.000+01:00,1030.85,1030.9,1030.0,1030.3,683
2025-02-05T12:37:00.000+01:00,1030.3,1030.9,1030.0,1030.0,830
2025-02-05T12:38:00.000+01:00,1030.0,1031.65,1030.0,1031.65,168
2025-02-05T12:39:00.000+01:00,1031.65,1032.0,1030.3,1031.2,791
2025-02-05T12:40:00.000+01:00,1031.2,1032.5,1030.45,1031.2,855
2025-02-05T12:41:00.000+01:00,1031.2,1031.85,1030.6,1031.25,440
2025-02-05T12:42:00.000+01:00,1031.25,1032.35,1030.75,1031.2,803
2025-02-05T12:43:00.000+01:00,1031.2,1031.3,1030.0,1030.0,1853
2025-02-05T12:44:00.000+01:00,1030.0,1030.6,1029.15,1030.15,3036
2025-02-05T12:45:00.000+01:00,1030.1,1032.5,1030.1,1031.35,693
2025-02-05T12:46:00.000+01:00,1031.35,1032.85,1030.85,1032.2,534
2025-02-05T12:47:00.000+01:00,1032.2,1032.2,1030.0,1030.0,2223
2025-02-05T12:48:00.000+01:00,1030.0,1030.85,1030.0,1030.85,253
2025-02-05T12:49:00.000+01:00,1030.85,1031.6,1030.85,1031.5,382
2025-02-05T12:50:00.000+01:00,1031.5,1032.2,1030.95,1030.95,730
2025-02-05T12:51:00.000+01:00,1031.1,1031.1,1029.3,1030.0,7068
2025-02-05T12:52:00.000+01:00,1030.0,1030.3,1029.45,1029.9,533
2025-02-05T12:53:00.000+01:00,1029.9,1030.2,1028.5,1029.75,817
2025-02-05T12:54:00.000+01:00,1029.65,1030.85,1029.2,1030.6,538
2025-02-05T12:55:00.000+01:00,1030.6,1030.8,1030.45,1030.6,230
2025-02-05T12:56:00.000+01:00,1030.85,1031.0,1029.5,1030.4,890
2025-02-05T12:57:00.000+01:00,1030.4,1031.4,1030.4,1031.15,472
2025-02-05T12:58:00.000+01:00,1031.15,1031.15,1029.2,1030.3,875
2025-02-05T12:59:00.000+01:00,1030.3,1030.7,1029.15,1030.55,498
2025-02-05T13:00:00.000+01:00,1030.55,1031.35,1029.25,1029.45,1093
2025-02-05T13:01:00.000+01:00,1030.0,1031.95,1030.0,1031.95,281
2025-02-05T13:02:00.000+01:00,1031.95,1031.95,1030.1,1030.85,875
2025-02-05T13:03:00.000+01:00,1031.35,1031.35,1030.4,1030.4,739
2025-02-05T13:04:00.000+01:00,1030.4,1031.0,1028.15,1028.15,1454
2025-02-05T13:05:00.000+01:00,1028.15,1030.5,1028.15,1029.2,2628
2025-02-05T13:06:00.000+01:00,1029.2,1031.0,1029.2,1031.0,325
2025-02-05T13:07:00.000+01:00,1031.0,1031.0,1030.0,1030.95,954
2025-02-05T13:08:00.000+01:00,1031.0,1031.2,1030.0,1031.2,1573
2025-02-05T13:09:00.000+01:00,1030.6,1031.9,1030.6,1031.7,437
2025-02-05T13:10:00.000+01:00,1031.7,1032.2,1031.7,1032.2,1046
2025-02-05T13:11:00.000+01:00,1032.45,1032.9,1030.95,1031.9,1041
2025-02-05T13:12:00.000+01:00,1031.25,1032.65,1030.95,1032.4,510
2025-02-05T13:13:00.000+01:00,1032.4,1033.2,1030.1,1031.05,2051
2025-02-05T13:14:00.000+01:00,1030.7,1033.95,1030.7,1033.35,1032
2025-02-05T13:15:00.000+01:00,1033.35,1033.85,1032.05,1032.45,815
2025-02-05T13:16:00.000+01:00,1032.45,1033.4,1031.55,1032.4,1061
2025-02-05T13:17:00.000+01:00,1032.4,1033.3,1032.15,1032.15,863
2025-02-05T13:18:00.000+01:00,1032.15,1033.15,1031.3,1031.85,982
2025-02-05T13:19:00.000+01:00,1031.85,1033.05,1031.2,1032.4,691
2025-02-05T13:20:00.000+01:00,1032.4,1032.4,1032.15,1032.3,310
2025-02-05T13:21:00.000+01:00,1032.35,1033.15,1031.0,1031.45,1352
2025-02-05T13:22:00.000+01:00,1031.45,1033.05,1030.3,1033.05,577
2025-02-05T13:23:00.000+01:00,1033.05,1033.4,1030.05,1031.55,1223
2025-02-05T13:24:00.000+01:00,1031.8,1032.1,1030.0,1031.15,1550
2025-02-05T13:25:00.000+01:00,1031.0,1032.2,1030.05,1030.7,577
2025-02-05T13:26:00.000+01:00,1030.7,1033.0,1030.2,1030.2,895
2025-02-05T13:27:00.000+01:00,1030.25,1031.45,1030.15,1030.15,516
2025-02-05T13:28:00.000+01:00,1030.0,1030.85,1030.0,1030.15,617
2025-02-05T13:29:00.000+01:00,1030.15,1031.45,1030.0,1030.3,751
2025-02-05T13:30:00.000+01:00,1030.3,1031.7,1030.3,1031.25,318
2025-02-05T13:31:00.000+01:00,1031.25,1031.55,1030.0,1030.3,1114
2025-02-05T13:32:00.000+01:00,1030.3,1031.15,1030.0,1030.05,1091
2025-02-05T13:33:00.000+01:00,1030.05,1030.7,1028.65,1029.55,6313
2025-02-05T13:34:00.000+01:00,1029.55,1031.05,1029.55,1031.05,1801
2025-02-05T13:35:00.000+01:00,1031.05,1031.5,1030.0,1030.5,1385
2025-02-05T13:36:00.000+01:00,1030.5,1031.0,1030.3,1030.7,280
2025-02-05T13:37:00.000+01:00,1030.7,1031.25,1030.7,1031.1,371
2025-02-05T13:38:00.000+01:00,1031.15,1031.5,1030.0,1031.35,967
2025-02-05T13:39:00.000+01:00,1031.35,1031.65,1030.0,1030.25,2324
2025-02-05T13:40:00.000+01:00,1030.25,1030.8,1030.25,1030.75,418
2025-02-05T13:41:00.000+01:00,1030.75,1030.8,1030.3,1030.35,502
2025-02-05T13:42:00.000+01:00,1030.45,1031.8,1030.45,1031.55,458
2025-02-05T13:43:00.000+01:00,1031.55,1031.7,1030.3,1030.95,289
2025-02-05T13:44:00.000+01:00,1030.95,1031.65,1030.2,1030.2,1159
2025-02-05T13:45:00.000+01:00,1030.2,1031.25,1030.2,1030.75,669
2025-02-05T13:46:00.000+01:00,1030.75,1031.65,1030.4,1031.45,458
2025-02-05T13:47:00.000+01:00,1031.45,1031.65,1030.3,1030.8,1010
2025-02-05T13:48:00.000+01:00,1030.8,1031.05,1030.05,1031.05,616
2025-02-05T13:49:00.000+01:00,1031.05,1031.45,1030.9,1030.9,507
2025-02-05T13:50:00.000+01:00,1030.9,1031.35,1030.9,1031.35,319
2025-02-05T13:51:00.000+01:00,1031.0,1031.95,1030.3,1030.55,777
2025-02-05T13:52:00.000+01:00,1030.55,1031.55,1030.55,1031.55,432
2025-02-05T13:53:00.000+01:00,1031.3,1031.8,1026.3,1026.3,6814
2025-02-05T13:54:00.000+01:00,1026.3,1030.0,1026.3,1028.2,7258
2025-02-05T13:55:00.000+01:00,1028.2,1028.75,1027.0,1027.05,2859
2025-02-05T13:56:00.000+01:00,1027.05,1029.05,1027.05,1029.05,815
2025-02-05T13:57:00.000+01:00,1029.05,1029.55,1027.4,1028.0,3407
2025-02-05T13:58:00.000+01:00,1028.0,1030.0,1027.65,1029.45,1084
2025-02-05T13:59:00.000+01:00,1029.45,1030.0,1027.5,1027.6,2462
2025-02-05T14:00:00.000+01:00,1027.35,1029.05,1027.0,1028.95,1307
2025-02-05T14:01:00.000+01:00,1028.95,1029.3,1027.3,1027.3,1494
2025-02-05T14:02:00.000+01:00,1028.05,1029.2,1027.2,1027.4,1045
2025-02-05T14:03:00.000+01:00,1027.4,1029.0,1027.1,1027.2,1277
2025-02-05T14:04:00.000+01:00,1027.15,1028.6,1027.15,1028.45,470
2025-02-05T14:05:00.000+01:00,1028.45,1029.1,1024.4,1026.0,4317
2025-02-05T14:06:00.000+01:00,1026.2,1027.6,1024.7,1027.45,1858
2025-02-05T14:07:00.000+01:00,1027.45,1027.7,1025.45,1027.1,1993
2025-02-05T14:08:00.000+01:00,1027.1,1028.4,1027.1,1028.25,2933
2025-02-05T14:09:00.000+01:00,1028.25,1029.7,1028.25,1029.7,1108
2025-02-05T14:10:00.000+01:00,1029.7,1030.65,1029.55,1029.95,2313
2025-02-05T14:11:00.000+01:00,1029.95,1030.4,1029.6,1030.35,468
2025-02-05T14:12:00.000+01:00,1030.35,1030.5,1030.0,1030.0,695
2025-02-05T14:13:00.000+01:00,1030.4,1030.7,1030.0,1030.25,560
2025-02-05T14:14:00.000+01:00,1030.25,1031.35,1030.05,1031.35,493
2025-02-05T14:15:00.000+01:00,1031.35,1032.0,1031.3,1031.8,1032
2025-02-05T14:16:00.000+01:00,1031.8,1032.45,1030.0,1030.4,1440
2025-02-05T14:17:00.000+01:00,1030.4,1031.15,1030.3,1030.55,708
2025-02-05T14:18:00.000+01:00,1031.0,1031.9,1030.55,1031.75,463
2025-02-05T14:19:00.000+01:00,1032.1,1033.65,1031.0,1031.0,987
2025-02-05T14:20:00.000+01:00,1031.5,1033.2,1031.5,1032.6,889
2025-02-05T14:21:00.000+01:00,1032.6,1032.9,1032.6,1032.85,496
2025-02-05T14:22:00.000+01:00,1032.85,1033.85,1031.85,1032.15,1754
2025-02-05T14:23:00.000+01:00,1032.15,1033.95,1031.15,1033.25,519
2025-02-05T14:24:00.000+01:00,1033.35,1033.95,1032.05,1033.95,497
2025-02-05T14:25:00.000+01:00,1033.95,1034.0,1033.8,1034.0,460
2025-02-05T14:26:00.000+01:00,1033.85,1035.0,1033.85,1034.5,793
2025-02-05T14:27:00.000+01:00,1034.5,1037.0,1034.5,1036.0,4453
2025-02-05T14:28:00.000+01:00,1036.0,1037.0,1035.8,1037.0,1587
2025-02-05T14:29:00.000+01:00,1036.75,1037.0,1036.7,1037.0,490
2025-02-05T14:30:00.000+01:00,1037.0,1038.25,1037.0,1038.25,1737
2025-02-05T14:31:00.000+01:00,1038.0,1040.0,1038.0,1039.25,2524
2025-02-05T14:32:00.000+01:00,1039.25,1039.25,1037.15,1037.15,3209
2025-02-05T14:33:00.000+01:00,1037.65,1037.8,1036.25,1037.05,488
2025-02-05T14:34:00.000+01:00,1037.95,1038.15,1036.0,1036.0,2785
2025-02-05T14:35:00.000+01:00,1036.0,1037.7,1035.85,1037.65,985
2025-02-05T14:36:00.000+01:00,1037.65,1039.0,1037.65,1038.8,573
2025-02-05T14:37:00.000+01:00,1038.8,1039.0,1036.6,1036.85,1449
2025-02-05T14:38:00.000+01:00,1037.9,1038.0,1036.65,1036.65,990
2025-02-05T14:39:00.000+01:00,1036.65,1036.95,1035.35,1035.55,1704
2025-02-05T14:40:00.000+01:00,1035.55,1037.0,1035.55,1037.0,287
2025-02-05T14:41:00.000+01:00,1037.0,1038.75,1035.6,1035.6,2301
2025-02-05T14:42:00.000+01:00,1036.3,1038.7,1036.3,1038.4,757
2025-02-05T14:43:00.000+01:00,1038.4,1039.25,1036.6,1037.15,1514
2025-02-05T14:44:00.000+01:00,1037.05,1037.7,1035.75,1036.55,1537
2025-02-05T14:45:00.000+01:00,1036.55,1037.05,1036.2,1036.7,321
2025-02-05T14:46:00.000+01:00,1036.7,1037.65,1036.7,1037.65,348
2025-02-05T14:47:00.000+01:00,1037.75,1038.65,1036.75,1036.8,1207
2025-02-05T14:48:00.000+01:00,1037.95,1037.95,1036.75,1036.8,1279
2025-02-05T14:49:00.000+01:00,1037.45,1037.45,1028.3,1031.8,12450
2025-02-05T14:50:00.000+01:00,1031.8,1033.95,1027.15,1027.7,11586
